"PlayerID","Name","Season_future","Start_IP_future","ERA_Minus_future","Age","Start_IP_past1","xFIP_Minus_past1","SIERA_past1","K_Rate_Plus_past1","K_BB_Rate_past1","botStf_past1","Stuff_Plus_past1","Pitching_Plus_past1"
"18694_663465","Kolby Allard",2021,91.059999085,121.9629571,23,29.060000228,135.4074179,5.496240706,90.31150296,0.0797,40.20026122,85.66758621,94.35
"20387_641743","Anthony Kay",2021,20.030000114,98.45947764,26,0,NA,NA,NA,NA,NA,NA,NA
"13834_621219","Alec Mills",2021,99.029999541,115.5682823,29,62.029999541,103.5129957,4.814418269,77.33519796,0.1071,36.59735569,81.41916933,94.60021299
"9323_571578","Patrick Corbin",2021,171.05999907,138.13401,31,65.059999085,92.60627883,4.415178032,86.1686215,0.1424,44.11670556,80.1200939,90.80375587
"17425_607200","Erick Fedde",2021,131.05999907,124.9333074,28,40,115.4521576,5.270434917,61.88327015,0.0562,40.67572317,89.23110465,96.16133721
"4806_448179","Rich Hill",2021,155.05999907,92.07225714,41,38.060000228,110.8163086,5.165528578,85.40066518,0.0897,42.78933338,112.9870588,98.41361345
"25377_663903","Brady Singer",2021,128.03000183,109.0264597,24,64.029999541,90.93035896,4.290275382,99.67775433,0.1445,41.9569955,93.40598131,96.89654206
"19911_660761","José Suarez",2021,71,100.6864056,23,0,NA,NA,NA,NA,NA,NA,NA
"19990_669060","Bryse Wilson",2021,73.089999772,125.726164,23,0,NA,NA,NA,NA,NA,NA,NA
"20203_669212","Eli Morgan",2021,89.029999541,126.079557,25,0,NA,NA,NA,NA,NA,NA,NA
"19427_669456","Shane Bieber",2021,96.059999085,74.74535083,26,77.029999541,45.44658532,2.518472917,176.533666,0.3401,59.65543652,109.5835893,105.6434923
"15467_594835","Marco Gonzales",2021,143.03000183,95.49185423,29,69.059999085,92.64050816,3.900282923,99.29431032,0.2058,40.79071643,89.90655271,101.5251662
"19278_661269","Vladimir Gutierrez",2021,114,107.2931325,25,0,NA,NA,NA,NA,NA,NA,NA
"16561_596295","Austin Gomber",2021,115.02999955,93.5975756,27,15.059999943,80.73653446,3.949095473,116.1654939,0.1774,50.93185937,96.0605948,104.272119
"17479_656427","Jack Flaherty",2021,76.029999541,80.58968131,25,40.029999541,76.84212427,3.886124269,122.1144536,0.1941,46.5208369,101.8396384,100.4283727
"20339_676840","Matt Peacock",2021,34,125.8688963,27,0,NA,NA,NA,NA,NA,NA,NA
"20492_663554","Casey Mize",2021,150.03000183,85.58132475,24,28.030000114,120.8125038,5.061505579,84.01287843,0.0977,48.51288094,97.18819188,95.53579336
"11341_543594","Sean Nolin",2021,17.060000228,133.015337,31,0,NA,NA,NA,NA,NA,NA,NA
"20369_666159","Matt Manning",2021,85.029999541,133.7475324,23,0,NA,NA,NA,NA,NA,NA,NA
"17277_624133","Ranger Suárez",2021,65.059999085,35.73453139,25,0,NA,NA,NA,NA,NA,NA,NA
"6893_456501","Johnny Cueto",2021,112.02999955,101.2409278,35,63.029999541,107.1387633,4.903846394,85.65015787,0.1083,36.70667143,81.89154185,97.01057269
"13896_623167","Chris Flexen",2021,179.05999907,87.06349708,26,0,NA,NA,NA,NA,NA,NA,NA
"26410_666201","Alek Manoah",2021,111.05999907,71.71343599,23,0,NA,NA,NA,NA,NA,NA,NA
"18325_621368","Taylor Hearn",2021,51,131.5287303,26,0,NA,NA,NA,NA,NA,NA,NA
"19479_650644","Aaron Civale",2021,124.02999955,90.58819931,26,74,88.02517664,4.111726726,95.04267604,0.1699,43.23957562,105.2588824,102.2317765
"7593_543475","Jordan Lyles",2021,167,121.7195653,30,43.060000228,137.0706078,5.870101392,56.87976005,0.0392,37.23612,96.35979248,98.06627756
"19244_608344","Cole Irvin",2021,178.03000183,102.7107022,27,0,NA,NA,NA,NA,NA,NA,NA
"11760_592767","Drew Smyly",2021,115.05999907,111.5029737,32,21.030000114,59.08283524,3.079859605,150.6355162,0.2778,51.94042955,103.4680798,101.7947631
"10811_592314","Mike Foltynewicz",2021,130,125.0902609,29,0,NA,NA,NA,NA,NA,NA,NA
"11156_518876","Merrill Kelly",2021,158,105.6342763,32,31.030000114,88.6180564,3.919783701,98.2896745,0.192,45.74358567,102.6461864,104.1197034
"18769_547001","Cody Poteet",2021,30.060000228,118.3490077,26,0,NA,NA,NA,NA,NA,NA,NA
"5524_518516","Madison Bumgarner",2021,146.03000183,111.1318857,31,41.060000228,131.1065156,5.313814637,66.89406124,0.0895,43.3247031,89.54734577,100.025538
"23735_677651","Luis Garcia",2021,149.03000183,82.91641285,24,0,NA,NA,NA,NA,NA,NA,NA
"9784_572070","Garrett Richards",2021,110.02999955,113.7920082,33,46.029999541,99.16334171,4.632040877,89.5368968,0.1289,63.18145426,93.65395284,101.6073509
"11713_518774","Matt Harvey",2021,127.05999907,142.189476,32,0,NA,NA,NA,NA,NA,NA,NA
"18498_628317","Kenta Maeda",2021,106.02999955,109.0278366,33,66.059999085,58.8492204,2.92109962,138.6316734,0.2823,48.71321846,100.3400814,106.2044761
"14527_605347","Jorge López",2021,113.02999955,143.9758665,28,29.030000114,112.1993408,5.042564749,66.11664388,0.0846,37.14630142,97.22526096,96.00605428
"11836_592836","Taijuan Walker",2021,154.03000183,110.7585188,28,53.030000114,108.2450236,4.604136318,95.5018193,0.1378,41.95365576,108.6818647,102.5507838
"8779_489119","Wade Miley",2021,163,76.29002488,34,12.030000114,110.6819992,5.417472231,77.67143804,0.05,53.583712,105.8579767,96.6618677
"13619_596001","Jakob Junis",2021,27.030000114,102.3783592,28,23.030000114,116.0833371,5.029686816,64.26290644,0.0935,42.55730833,87.94325069,100.6385675
"19867_656288","Griffin Canning",2021,60.029999541,125.258087,25,56.029999541,108.0946427,4.63442963,101.1195733,0.1387,50.23687479,105.098847,99.58972746
"20468_660623","Huascar Ynoa",2021,90,96.31799492,23,12.059999943,112.8023665,4.988956665,69.45285074,0.0656,47.31847772,102.4585062,104.7659751
"19805_641447","Daniel Castano",2021,17.030000114,123.1690254,26,23.030000114,124.5816176,5.991062069,41.53552815,0.0098,43.9851373,77.72116402,94.28756614
"21111_664337","Miguel Yajure",2021,11.030000114,205.2483345,23,0,NA,NA,NA,NA,NA,NA,NA
"14663_592346","Chi Chi González",2021,87,136.9149641,29,13.059999943,139.8852114,5.841884542,65.17882889,0.0462,44.13332496,97.74223108,93.8940239
"15488_622608","Antonio Senzatela",2021,156.05999907,91.4752011,26,73.029999541,107.9902765,5.024320649,57.32725396,0.0759,35.010582,83.74651368,97.34068844
"17312_657006","Justin Steele",2021,43.060000228,119.0470196,25,0,NA,NA,NA,NA,NA,NA,NA
"12917_605164","Dylan Bundy",2021,85.059999085,138.2856407,28,65.059999085,84.1448467,3.799233161,115.8898482,0.206,41.70458503,92.2550495,103.0941584
"16094_605507","Zach Thompson",2021,63.060000228,77.1255468,27,0,NA,NA,NA,NA,NA,NA,NA
"6562_502171","Alex Cobb",2021,93.029999541,85.34717253,33,52.029999541,94.60737921,4.651735781,72.26022584,0.0885,35.42596784,92.96467662,100.2640547
"22713_672578","Carlos Hernández",2021,58.029999541,78.81038882,24,0,NA,NA,NA,NA,NA,NA,NA
"27513_660365","Hyeon-Jong Yang",2021,15,149.0658943,33,0,NA,NA,NA,NA,NA,NA,NA
"14916_592351","Jon Gray",2021,149,94.93306868,29,39,127.398864,5.576448621,53.56650883,0.0632,35.55941255,89.02998478,95.23637747
"15734_641745","Brad Keller",2021,133.05999907,119.6294079,25,54.060000228,97.25425524,4.817833242,69.9606349,0.0837,46.18018608,99.58888889,101.2146199
"19316_641778","Eric Lauer",2021,106.05999907,72.21633928,26,0,NA,NA,NA,NA,NA,NA,NA
"6902_527048","Martín Pérez",2021,100,103.9712069,30,62,116.8862496,5.431728288,75.45372756,0.0687,39.20645289,86.35329457,95.28081395
"21537_663738","Daniel Lynch IV",2021,68,126.3955355,24,0,NA,NA,NA,NA,NA,NA,NA
"17295_664285","Framber Valdez",2021,134.05999907,73.24549365,27,64.029999541,67.87442406,3.325186754,111.1161854,0.2015,60.45697128,118.0021852,103.4078044
"5372_501381","Michael Pineda",2021,106.02999955,87.22226925,32,26.060000228,100.1640726,4.328505241,96.7923845,0.1622,41.8175909,94.9232967,102.8854945
"20370_669145","Bruce Zimmermann",2021,58.060000228,121.6837249,26,0,NA,NA,NA,NA,NA,NA,NA
"17578_664141","JT Brubaker",2021,124.02999955,125.8602627,27,42.029999541,95.65178501,4.468001907,93.89274565,0.1351,43.62497277,93.19371585,98.34330601
"20253_643377","Griffin Jax",2021,69.029999541,142.8889923,26,0,NA,NA,NA,NA,NA,NA,NA
"16256_607536","Kyle Freeland",2021,120.05999907,89.46016078,28,70.059999085,102.0727054,4.94880431,64.10680883,0.0757,45.41372045,90.70569902,97.73900267
"19350_665152","Dean Kremer",2021,53.060000228,171.0266287,25,18.060000228,115.5468559,4.976807172,113.9118083,0.1205,40.61707821,99.08352601,97.20635838
"6397_543606","Jake Odorizzi",2021,100.05999907,102.1534918,31,13.059999943,105.9020303,4.505612726,85.95163752,0.15,37.45057445,95.99715302,95.66227758
"14875_592761","Caleb Smith",2021,57,165.1753236,29,12,165.811443,7.008808892,94.14719756,0,54.13801024,102.4981608,94.60843956
"25379_669674","Sam Long",2021,22.030000114,109.8330619,25,0,NA,NA,NA,NA,NA,NA,NA
"10123_502043","Kyle Gibson",2021,177.05999907,80.81135398,33,67.029999541,97.97813872,4.769512929,82.81054739,0.093,47.53154502,92.50853122,99.7298153
"9434_572971","Dallas Keuchel",2021,156.03000183,118.6370538,33,63.029999541,89.35156323,4.568679195,70.23285534,0.0973,45.72621328,88.65917722,97.6899789
"19871_656353","Tucker Davidson",2021,20,84.57189798,25,0,NA,NA,NA,NA,NA,NA,NA
"16125_595939","Chris Ellis",2021,25.030000114,56.35888335,28,0,NA,NA,NA,NA,NA,NA,NA
"21183_528748","Humberto Castellanos",2021,34,132.1623412,23,0,NA,NA,NA,NA,NA,NA,NA
"17964_656457","Tyler Gilbert",2021,36.029999541,82.44997304,27,0,NA,NA,NA,NA,NA,NA,NA
"11682_593372","Carlos Martinez",2021,82.029999541,152.1019483,29,20,116.8055716,5.196998561,69.25250588,0.0673,44.36983358,91.31346633,96.65486284
"19191_667498","Robert Dugger",2021,11.030000114,172.5274024,25,0,NA,NA,NA,NA,NA,NA,NA
"11189_592826","Vince Velasquez",2021,88.089999484,150.3865967,29,31,81.91095685,3.71769772,132.0107444,0.2174,54.28810776,112.7928571,106.3255102
"7853_452027","Andrew Albers",2021,12.030000114,205.0901184,35,0,NA,NA,NA,NA,NA,NA,NA
"18674_663765","Jake Woodford",2021,37,100.9444926,24,0,NA,NA,NA,NA,NA,NA,NA
"18510_642028","Josh Rogers",2021,35.060000228,77.86547182,26,0,NA,NA,NA,NA,NA,NA,NA
"19447_663776","Patrick Sandoval",2021,79.059999085,76.91402804,24,25.030000114,113.5868214,5.241524124,67.26649887,0.0609,41.24853407,82.92505695,92.35968109
"19409_641540","Dane Dunning",2021,114.05999907,102.8173504,26,34,93.37354691,4.326924947,105.9263137,0.1549,36.97770711,84.70052632,89.73859649
"14739_621112","Paul Blackburn",2021,38.029999541,142.2105751,27,0,NA,NA,NA,NA,NA,NA,NA
"20243_675912","Zac Lowther",2021,23.060000228,163.7464858,25,0,NA,NA,NA,NA,NA,NA,NA
"1943_425844","Zack Greinke",2021,168.05999907,95.80867794,37,67,78.73803799,3.719534873,105.4717895,0.2125,32.66641821,100.6533736,99.6979859
"6249_502239","Trevor Cahill",2021,35.060000228,160.0826193,33,20,105.8090275,4.682374711,113.3050576,0.1395,48.35438967,93.12896175,99.14344262
"19800_640444","Wil Crowe",2021,116,127.6096091,26,0,NA,NA,NA,NA,NA,NA,NA
"18555_663531","Logan Allen",2021,44.029999541,167.7722544,24,0,NA,NA,NA,NA,NA,NA,NA
"4776_533167","Matt Shoemaker",2021,50.060000228,170.5705397,34,28.060000228,92.87519492,4.354531041,97.16272045,0.1478,41.07209989,88.03318386,98.9
"18000_663474","Triston McKenzie",2021,116.02999955,118.7387845,23,29.030000114,86.72141999,3.53203136,135.7131116,0.2368,45.5753753,104.252008,104.9674699
"19979_668676","Zach Plesac",2021,142.05999907,110.2275968,26,55.029999541,78.44781844,3.413874609,118.9136732,0.2476,35.7250889,92.39716129,97.45096774
"23798_677976","Randy Dobnak",2021,34.029999541,147.3460325,26,46.060000228,99.9683765,4.562364613,58.01735533,0.07,40.28111833,90.42142857,90.74366577
"7410_457918","J.A. Happ",2021,152.02999955,137.009215,38,49.029999541,97.44807605,4.526970709,92.09104008,0.1378,44.50718011,91.09606099,98.41994917
"13273_548389","Ross Stripling",2021,86.029999541,104.3517103,31,40.120000171,115.6745697,5.0639032,79.55588251,0.1016,27.93496963,92.33539568,103.1313669
"22224_669169","Jonathan Heasley",2021,14.059999943,109.0259197,24,0,NA,NA,NA,NA,NA,NA,NA
"13699_607188","Jake Faria",2021,13,115.2184513,27,0,NA,NA,NA,NA,NA,NA,NA
"20302_656849","David Peterson",2021,66.059999085,138.3238945,25,45.060000228,113.6625111,5.173697464,86.96227969,0.0895,49.90790282,90.79508632,91.85816733
"13684_607231","John Gant",2021,89.059999085,106.1190332,28,0,NA,NA,NA,NA,NA,NA,NA
"15038_608566","Germán Márquez",2021,180,90.99140325,26,81.059999085,86.10785885,4.274928781,89.90510009,0.1395,49.67224119,98.46598528,100.6246116
"18790_596071","Dillon Peters",2021,26.060000228,87.2301726,28,0,NA,NA,NA,NA,NA,NA,NA
"19266_642203","Taylor Widener",2021,61,101.7268293,26,0,NA,NA,NA,NA,NA,NA,NA
"12718_605288","Adrian Houser",2021,135.03000183,79.05500457,28,55,91.54761742,4.450915424,76.71253118,0.0947,40.17201638,87.05344262,99.11628415
"17606_664299","Cristian Javier",2021,48.060000228,73.30967572,24,51.029999541,114.2647829,4.689214066,101.6176991,0.1478,44.5535132,96.17935561,102.5217184
"17285_656954","Justus Sheffield",2021,73.059999085,156.3063371,25,55.029999541,95.95194746,4.552501513,88.91548678,0.1207,42.20959849,95.6261959,95.86537585
"21455_663460","Kris Bubic",2021,103.05999907,106.0460144,23,50,100.7507131,4.686748275,94.85653659,0.1216,47.03322357,90.76233766,91.70963203
"27468_672282","Reid Detmers",2021,20.060000228,168.0114656,21,0,NA,NA,NA,NA,NA,NA,NA
"23292_676050","Packy Naughton",2021,17.030000114,176.7547755,25,0,NA,NA,NA,NA,NA,NA,NA
"19541_669424","Jimmy Lambert",2021,11.059999943,88.31824799,26,0,NA,NA,NA,NA,NA,NA,NA
"17489_657093","Spenser Watkins",2021,46,172.927027,28,0,NA,NA,NA,NA,NA,NA,NA
"19959_666200","Jesús Luzardo",2021,85.029999541,148.5727546,23,49.029999541,79.35541951,3.728698232,109.0118327,0.2,55.59319755,98.41722798,99.05764249
"6345_502042","Chris Archer",2021,17.030000114,88.00481429,32,0,NA,NA,NA,NA,NA,NA,NA
"15036_608328","Chase De Jong",2021,43.060000228,135.5972875,27,0,NA,NA,NA,NA,NA,NA,NA
"22175_668820","Max Kranick",2021,38.060000228,147.6624263,23,0,NA,NA,NA,NA,NA,NA,NA
"11589_570632","José Ureña",2021,83,137.5074458,29,23.030000114,134.0758276,6.007112744,61.10515232,0.0192,49.55781331,98.62944162,100.2317259
"19845_649144","Alex Wells",2021,37,159.8646251,24,0,NA,NA,NA,NA,NA,NA,NA
"6895_502624","Chase Anderson",2021,36.029999541,164.3969596,33,26.030000114,98.13666171,4.466260861,91.05046314,0.1441,40.77673549,87.91842105,92.38947368
"19312_615698","Cal Quantrill",2021,121,73.76427714,26,10.060000015,70.49442119,3.408590656,111.8300254,0.2143,53.80983842,101.1950304,107.6204427
"23796_677960","Ryan Weathers",2021,69.029999541,160.0854877,21,0,NA,NA,NA,NA,NA,NA,NA
"19865_656212","Charlie Barnes",2021,33.029999541,139.1192163,25,0,NA,NA,NA,NA,NA,NA,NA
"22310_669735","Chris Rodriguez",2021,10,81.69982629,22,0,NA,NA,NA,NA,NA,NA,NA
"15906_626929","Lewis Thorpe",2021,14.030000114,117.6485502,25,0,NA,NA,NA,NA,NA,NA,NA
"4930_452657","Jon Lester",2021,141.02999955,113.2287542,37,61,114.4994843,5.01594328,67.146492,0.0943,41.1519538,83.4028827,93.22544732
"19320_664192","Joey Lucchesi",2021,31.030000114,107.6731581,28,0,NA,NA,NA,NA,NA,NA,NA
"19951_666120","Ian Anderson",2021,128.03000183,84.02295293,23,32.029999541,77.60042818,3.823008698,125.87071,0.1957,46.52097722,93.40212766,94.02606383
"24580_680686","Josiah Gray",2021,66.060000228,125.1591663,23,0,NA,NA,NA,NA,NA,NA,NA
"4897_431148","Scott Kazmir",2021,10.030000114,129.4808453,37,0,NA,NA,NA,NA,NA,NA,NA
"27505_685503","Kohei Arihara",2021,40.060000228,149.9543964,28,0,NA,NA,NA,NA,NA,NA,NA
"1890_519043","Matt Moore",2021,56.029999541,155.2598867,32,0,NA,NA,NA,NA,NA,NA,NA
"5221_453281","Wade LeBlanc",2021,36.120000243,104.2418372,36,22.030000114,133.037767,5.770292246,54.24132455,0.0485,41.05955853,87.06191781,93.96383562
"23252_675921","Spencer Howard",2021,43.060000228,165.6905254,24,24.030000114,112.9133807,4.86794565,86.23216789,0.115,53.42334059,105.8413793,104.9133333
"27458_547942","Kwang Hyun Kim",2021,96.059999085,88.63865061,32,38,102.1067387,5.019085557,68.24092168,0.0805,41.84897465,93.21928934,97.76700508
"18356_642545","Jaime Barria",2021,50.060000228,88.68725579,24,23,111.6752864,4.735453372,85.05630768,0.1354,34.3995348,83.99155313,97.32179837
"16929_657053","Touki Toussaint",2021,49,107.8723189,25,20.030000114,109.9556752,5.02224064,102.5708944,0.1053,50.1006915,100.7330729,96.5375
"17594_656605","Mitch Keller",2021,100.05999907,144.9456856,25,21.060000228,147.1795264,6.937590627,77.9149219,-0.023,36.87287403,96.1154047,93.86527415
"4153_453562","Jake Arrieta",2021,98.059999658,179.324157,35,44.029999541,98.24276568,4.832531709,71.35366543,0.0842,42.79592036,93.5517337,98.07586685
"11423_500779","José Quintana",2021,35,186.7424601,32,0,NA,NA,NA,NA,NA,NA,NA
"13183_605200","Zach Davies",2021,148,139.0335245,28,69.029999541,93.02214587,4.31782252,96.70554533,0.1594,40.53040672,84.69477186,89.96131179
"18331_621076","James Kaprielian",2021,111.02999955,92.05387079,27,0,NA,NA,NA,NA,NA,NA,NA
"10131_544931","Stephen Strasburg",2021,21.060000228,108.4586976,32,0,NA,NA,NA,NA,NA,NA,NA
"8223_474463","Brett Anderson",2021,96,100.3007845,33,47,98.87717647,4.395937142,67.11483383,0.1089,35.08186882,91.36156915,97.54029255
"20739_650668","Humberto Mejía",2021,22.030000114,172.4594346,24,10,138.3985684,5.248616542,95.1078831,0.102,32.94830639,96.32585366,96.43658537
"7738_503449","Wily Peralta",2021,92.029999541,71.91727933,32,0,NA,NA,NA,NA,NA,NA,NA
"22487_670912","Johan Oviedo",2021,57.060000228,129.5356359,23,24.060000228,130.643892,5.584146006,60.52319822,0.0536,47.94189354,85.79301802,93.33355856
"21844_666129","Braxton Garrett",2021,31,110.1897095,23,0,NA,NA,NA,NA,NA,NA,NA
"15291_643230","Steven Brault",2021,27.060000228,137.5810014,29,42.060000228,102.9743598,4.77523803,93.59983013,0.1105,49.93053303,98.96950355,95.77829787
"20617_650496","J.C. Mejía",2021,42.029999541,230.9180398,24,0,NA,NA,NA,NA,NA,NA,NA
"19795_624522","Keegan Thompson",2021,16.030000114,132.6122712,26,0,NA,NA,NA,NA,NA,NA,NA
"21549_663804","Jackson Kowar",2021,27.030000114,263.2586379,24,0,NA,NA,NA,NA,NA,NA,NA
"19388_664062","Tony Gonsolin",2021,50.029999541,69.86987572,27,41.060000228,79.31735764,3.501974999,118.2953426,0.2403,57.18995526,113.6139871,100.1617363
"21541_663753","Reiss Knehr",2021,15.030000114,162.500538,24,0,NA,NA,NA,NA,NA,NA,NA
"18548_656529","Sam Hentges",2021,41,186.5953491,24,0,NA,NA,NA,NA,NA,NA,NA
"20167_666205","Kyle Muller",2021,35.060000228,88.91897236,23,0,NA,NA,NA,NA,NA,NA,NA
"13339_592716","Adrian Sampson",2021,24,72.19986538,29,0,NA,NA,NA,NA,NA,NA,NA
"17432_656546","Jeff Hoffman",2021,45,117.7840166,28,0,NA,NA,NA,NA,NA,NA,NA
"19546_641541","Jon Duplantier",2021,13,312.7357963,26,0,NA,NA,NA,NA,NA,NA,NA
"21690_665795","Edward Cabrera",2021,26.030000114,137.8244887,23,0,NA,NA,NA,NA,NA,NA,NA
"18699_663734","Nick Neidert",2021,31.060000228,121.3535378,24,0,NA,NA,NA,NA,NA,NA,NA
"19926_663574","Tony Santillan",2021,16.060000228,85.61974662,24,0,NA,NA,NA,NA,NA,NA,NA
"11490_592717","Aaron Sanchez",2021,30.030000114,80.86606835,28,0,NA,NA,NA,NA,NA,NA,NA
"22343_669935","A.J. Alexy",2021,19.030000114,63.08442258,23,0,NA,NA,NA,NA,NA,NA,NA
"15502_640464","Kohl Stewart",2021,12.059999943,136.799381,26,0,NA,NA,NA,NA,NA,NA,NA
"14975_641771","Chad Kuhl",2021,67,104.1555616,28,41.029999541,109.8411563,5.312848707,94.41618943,0.08,48.93918897,102.5377522,94.2184438
"12664_595191","Jerad Eickhoff",2021,17,224.9170218,30,0,NA,NA,NA,NA,NA,NA,NA
"11346_571676","Seth Frankoff",2021,13.059999943,219.1955376,32,0,NA,NA,NA,NA,NA,NA,NA
"20631_656548","Jordan Holloway",2021,12,249.0746559,25,0,NA,NA,NA,NA,NA,NA,NA
