"PlayerID","Name","Season_future","Start_IP_future","ERA_Minus_future","Age","Start_IP_past1","ERA_past1","ERA_Minus_past1","FIP_past1","FIP_Minus_past1","xFIP_past1","xFIP_Minus_past1","SIERA_past1","K_Rate_past1","K_Rate_Plus_past1","BB_Rate_past1","BB_Rate_Plus_past1","K_BB_Rate_past1","WHIP_past1","WHIP_Plus_past1","GB_Rate_past1","GB_Rate_Plus_past1","Zone_Rate_past1","F_Strike_Rate_past1","CSW_Rate_past1","Stuff_Plus_past1","Location_Plus_past1","Pitching_Plus_past1","botStf_past1","botCmd_past1","botOvr_past1","xERA_past1","Start_IP_past2","ERA_past2","ERA_Minus_past2","FIP_past2","FIP_Minus_past2","xFIP_past2","xFIP_Minus_past2","SIERA_past2","K_Rate_past2","K_Rate_Plus_past2","BB_Rate_past2","BB_Rate_Plus_past2","K_BB_Rate_past2","WHIP_past2","WHIP_Plus_past2","GB_Rate_past2","GB_Rate_Plus_past2","Zone_Rate_past2","F_Strike_Rate_past2","CSW_Rate_past2","xERA_past2","Start_IP_past3","ERA_past3","ERA_Minus_past3","FIP_past3","FIP_Minus_past3","xFIP_past3","xFIP_Minus_past3","SIERA_past3","K_Rate_past3","K_Rate_Plus_past3","BB_Rate_past3","BB_Rate_Plus_past3","K_BB_Rate_past3","WHIP_past3","WHIP_Plus_past3","GB_Rate_past3","GB_Rate_Plus_past3","Zone_Rate_past3","F_Strike_Rate_past3","CSW_Rate_past3","xERA_past3","vFB_past1","Start_IP_past","ERA_past","ERA_Minus_past","FIP_past","FIP_Minus_past","xFIP_past","xFIP_Minus_past","SIERA_past","K_Rate_past","K_Rate_Plus_past","BB_Rate_past","BB_Rate_Plus_past","K_BB_Rate_past","WHIP_past","WHIP_Plus_past","GB_Rate_past","GB_Rate_Plus_past","Zone_Rate_past","F_Strike_Rate_past","CSW_Rate_past"
"19666_669920","Jason Alexander",2022,56,118.9264291,29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4806_448179","Rich Hill",2022,124.02999955,103.7043212,42,155.05999907,3.758031606,92.07225714,4.358467653,105.1511311,4.678882433,109.6229339,4.410724425,0.2267,97.94252115,0.0807,93.74814348,0.146,1.188437345,91.56391228,0.352245862,82.58504196,0.4686,0.6304,0.3026,106.963667,99.60537247,102.8371672,42.72651407,51.80218108,52.91090662,4.45,155.017999721,3.025859581,69.33883031,3.993143271,90.95530667,4.92942195,110.8163086,5.165528578,0.1987,85.40066518,0.109,120.4266964,0.0897,1.163792147,87.98344217,0.405660377,95.9103244,0.441,0.5192,0.273,5.06,58.060000228,2.454544125,57.68847751,4.100373109,92.29612247,3.410277356,76.67655835,3.639528704,0.2975,128.3013882,0.0744,86.81320637,0.2231,1.12499939,85.18012123,0.4964539,114.314968,0.4938,0.6488,0.3157,2.97,88.1115943,368.137999019,3.24414733783059,77.0767591966793,4.16392966881668,97.1460620243522,4.58430627847035,104.929389583365,4.60693510261153,0.226075625508211,97.4492887265682,0.0916231630567437,103.888399223414,0.134452462451468,1.16805461624489,89.0494198157658,0.397481425932283,93.200349679107,0.460952365705099,0.586477075423161,0.29220186995378
"27691_686973","Louie Varland",2022,26,99.34731839,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22487_670912","Johan Oviedo",2022,35.060000228,86.83598506,24,57.060000228,5.306355456,129.5356359,5.476387418,131.3764271,5.355690371,126.346628,5.487710573,0.1734,74.39813726,0.1292,145.5898451,0.0443,1.630056905,126.0561179,0.475138121,109.1425983,0.4172,0.5793,0.2615,89.60186092,92.16483839,92.48932419,48.75487369,41.6274418,41.17482536,5.8,57.0180000684,5.472965496,127.4870047,5.29952502,121.893193,5.829124863,130.643892,5.584146006,0.1429,60.52319822,0.0893,96.29357417,0.0536,1.378376495,103.4933695,0.395061728,91.49289062,0.4212,0.5,0.259,7.17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.69999695,114.0780002964,5.38962980554534,128.511697422833,5.38798877676278,126.636555773736,5.59232046468241,128.494468936984,5.53591053715701,0.158155614600819,67.4632219119376,0.109257345002383,120.95078435248,0.0489482880069634,1.50426303065692,114.778897169693,0.435114665384647,100.320993511252,0.419199263658909,0.53966459796213,0.260250460213182
"23920_678394","Brayan Bello",2022,52.029999541,116.926016,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11760_592767","Drew Smyly",2022,106.02999955,86.64739965,33,115.05999907,4.746384024,111.5029737,5.357343892,128.299144,4.443047155,104.6454982,4.411825273,0.2176,93.33021523,0.0758,85.50237942,0.1417,1.383281318,106.9723838,0.395348837,90.81443355,0.423,0.6407,0.276,95.2497998,103.6965465,96.74524525,46.1388243,60.10654055,51.30476177,5.05,115.017999721,3.796880997,86.82141021,1.785167571,42.3107218,2.622001688,59.08283524,3.079859605,0.3556,150.6355162,0.0778,83.88240182,0.2778,1.171876851,87.98864777,0.431372549,99.90216375,0.4665,0.6778,0.3275,3.66,97.089999772,5.693877551,120.6228454,5.826254851,125.1710474,4.884799111,108.5138374,4.728319563,0.2419,105.0730046,0.1037,121.7142126,0.1382,1.530612245,114.8581063,0.358422939,83.25080547,0.4255,0.6014,0.2842,6,92.0987395,327.167998563,4.69375726145049,105.532415057612,4.24067596666991,97.1410745568889,3.93394079239852,89.7756169006575,4.03748671658742,0.27332602160369,116.961036527293,0.0847826847551989,95.6790480021014,0.188508168372486,1.35268248406283,102.638688096562,0.397055115947869,91.7647095623575,0.439034599992466,0.642080119084363,0.296538576551728
"19374_621111","Walker Buehler",2022,65,101.7400976,27,207.05999907,2.470300922,60.32992111,3.155584104,73.13297496,3.57194316,83.93210153,3.727904203,0.2601,111.5865235,0.0638,71.92470022,0.1963,0.967895683,74.84963987,0.44652908,102.5708986,0.44,0.654,0.2963,120.163541,103.9424666,108.780801,58.5849001,59.30277904,63.55514027,3.08,207.017999721,3.436360657,78.56540827,4.364146048,97.53812301,3.93331384,88.34235481,3.799130522,0.2857,121.0463969,0.0748,80.70318518,0.2109,0.954544627,71.67057775,0.354838709,82.17758616,0.44,0.585,0.3017,3.53,182.03000183,3.257775741,76.56660995,3.005600057,67.40531624,3.368837193,75.73350619,3.501424739,0.2917,125.8013197,0.0502,58.59531436,0.2415,1.04204948,78.89951031,0.426751592,98.26510494,0.4651,0.6567,0.3009,3.33,95.34782609,596.108000621,3.04626332535086,71.6208928266148,3.52949701844457,79.8594392932173,3.6354196705439,82.9601492799858,3.68348116702008,0.278639943834292,119.212462830533,0.063467157582602,70.9029998991621,0.21517278625169,0.985903001950837,74.9822917425649,0.408647264370274,94.1738189238188,0.447664639698131,0.630861976417966,0.299580001618624
"14078_608379","Michael Wacha",2022,127.02999955,80.6655577,30,107.02999955,4.527964365,109.6352285,4.045809424,98.32989944,3.948992224,92.25554898,4.070390329,0.2267,98.34164118,0.0578,67.94875611,0.1689,1.257767879,96.66512193,0.394321766,93.33921075,0.4518,0.6889,0.2543,99.38723529,104.8901765,102.3832941,49.19473812,62.80659989,57.6058677,5.51,107.008999865,7.2,172.2104281,5.291419792,121.8723161,4.395789206,98.66164224,4.034847062,0.2446,103.6296491,0.0504,54.31234679,0.1942,1.6,120.133644,0.333333333,77.19712646,0.421,0.5396,0.2482,4.54,114,4.657894737,111.0055432,5.529799426,128.8626545,4.853192771,109.5129276,5.192867684,0.1829,78.87403635,0.1014,118.3398052,0.0815,1.535087719,116.2302479,0.477272727,109.8982534,0.4103,0.5746,0.2395,5.77,94.17077073,328.038999415,5.44475756291035,130.523980793382,4.96785338971307,116.620360478875,4.40896850978799,100.342547172914,4.44887876859959,0.217317765241617,93.3012572172052,0.0705379165539789,81.0123280658322,0.146779848687638,1.46578088620821,111.12001126955,0.403253930591898,93.8281238572116,0.427330722840405,0.600475624448396,0.24716683929853
"17594_656605","Mitch Keller",2022,153,96.07464796,26,100.05999907,6.168853757,144.9456856,4.302476891,101.3862098,4.903973704,115.6055609,4.97817928,0.1957,83.96986662,0.1043,117.5250795,0.0915,1.788073553,138.2759153,0.403785488,92.75239216,0.436,0.5596,0.2438,91.19509698,99.3734375,95.55544181,37.28252468,49.75229071,42.2637091,5.65,100.017999721,2.907687786,64.9978068,6.745260419,150.1011139,6.570195761,147.1795264,6.937590627,0.1839,77.9149219,0.2069,223.1354546,-0.023,1.246151908,93.56548107,0.442307692,102.4346486,0.3662,0.4598,0.2286,6.12,48,7.125,164.1590488,3.193176619,72.02214996,3.474500965,78.13809248,3.781005356,0.2863,123.481451,0.0705,82.26645472,0.2159,1.833333333,138.8121246,0.391608391,90.17292579,0.4603,0.6344,0.2639,3.51,93.7891811,248.077998791,5.03904668471004,116.43051891699,5.07270202219732,115.345095349056,5.29916193607996,121.085798547173,5.53652002718679,0.208472545807102,89.1736839565465,0.139125525897011,153.282077384039,0.0694067027516938,1.57834334817741,120.353688526123,0.416960429546017,96.156908240711,0.412560370492892,0.533836343394803,0.241560891338747
"19665_657140","Kyle Wright",2022,180.03000183,77.8489882,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.210526316,114.2288989,5.901946108,134.2516573,5.33399806,119.5960477,5.834524134,0.1786,75.65399799,0.1429,154.0697182,0.0357,1.552631579,116.5770559,0.446428571,103.3890087,0.3807,0.6429,0.2652,6.78,16.060000228,9.719980348,216.7112907,7.174001946,163.9901851,6.082996325,137.4995186,6.310730398,0.1707,73.62552551,0.1585,185.0368209,0.0122,2.099995754,159.0026577,0.396226415,91.23628588,0.3675,0.4878,0.2384,7.65,0,16.060000228,9.719980348,216.7112907,7.174001946,163.9901851,6.082996325,137.4995186,6.310730398,0.1707,73.62552551,0.1585,185.0368209,0.0122,2.099995754,159.0026577,0.396226415,91.23628588,0.3675,0.4878,0.2384
"26079_689225","Beau Brieske",2022,81.059999085,107.5658058,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19805_641447","Daniel Castano",2022,31.060000228,111.9133824,27,17.030000114,5.192317786,123.1690254,5.650804361,135.5630491,5.334813742,125.8502167,5.629813248,0.1282,54.99698637,0.0897,101.1662766,0.0385,1.557695336,120.4602283,0.396551724,91.09074523,0.4772,0.5128,0.2211,76.72852113,100.3309859,95.03802817,40.84809754,54.38401382,49.84983786,6.35,17.0090000342,3.857148427,88.77851241,5.162851211,118.1846424,5.557434345,124.5816176,5.991062069,0.098,41.53552815,0.0882,95.16070877,0.0098,1.500002166,112.6254539,0.457831325,106.0297882,0.4339,0.6471,0.2143,5.41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.58108108,34.0390001482,4.52514496735025,105.984377376371,5.40697830533141,126.879206482188,5.4460553715295,125.216308475865,5.81032622376285,0.113109315820194,48.2704097276931,0.0889504627063011,98.1653452277175,0.0241588531138934,1.52886654766219,116.545257899655,0.427172621528328,98.5556584554574,0.455563356788557,0.579908572362513,0.217702097601898
"12917_605164","Dylan Bundy",2022,140,127.4742215,29,85.059999085,6.093382682,138.2856407,5.422947659,123.2713494,4.730398993,110.3184149,4.643345763,0.2032,88.16410128,0.0829,97.47893402,0.1203,1.35408504,104.0675292,0.410852713,97.2522221,0.4422,0.5775,0.3028,94.83014968,100.8890948,98.2212402,40.56266976,54.27656808,49.45185366,4.82,85.0179997255,3.289338318,73.01781684,2.947765102,64.03706575,3.749159094,84.1448467,3.799233161,0.2697,115.8898482,0.0637,70.36166487,0.206,1.035532433,78.28692455,0.405882352,95.96280597,0.4391,0.5693,0.3399,3.04,161.05999907,4.787618774,101.6660668,4.729470676,97.28785468,4.575387402,99.9891161,4.540732435,0.2314,101.8141158,0.0829,97.74969999,0.1486,1.35463632,100.5198976,0.414893617,98.05763299,0.4154,0.6171,0.2891,4.2,90.71680508,331.1379978805,4.73835674221375,103.71730833537,4.45016146638407,95.4253093636583,4.40307557841184,98.5744854987958,4.37671472686853,0.233989547019002,101.921685426458,0.077970497480876,90.6484088952728,0.156067687870211,1.27256640888254,95.722981008793,0.411542026355185,97.3129094784845,0.428369017740218,0.594655471138268,0.305661785142818
"9323_571578","Patrick Corbin",2022,152.05999907,155.3406666,32,171.05999907,5.819405923,138.13401,5.406919071,126.0508924,4.290542875,101.0192014,4.609615376,0.1904,81.6826077,0.0799,90.06242648,0.1105,1.467958251,113.5206493,0.471698113,108.3524041,0.3927,0.6605,0.2655,85.38075802,100.0602405,95.04682945,46.44014881,56.39496406,53.16545998,5.62,171.017999721,4.659895951,103.1354254,4.166038553,91.94092824,4.124408413,92.60627883,4.415178032,0.2034,86.1686215,0.061,65.80604938,0.1424,1.568527068,117.7705453,0.437209302,101.2539054,0.3998,0.6407,0.25,5.13,202,3.252475248,73.00100302,3.48628718,77.50492414,3.586275983,80.68175216,3.878626454,0.285,122.9149493,0.0838,97.84535701,0.2012,1.183168317,89.58442247,0.495126705,114.0093641,0.3634,0.624,0.2928,4.06,92.60331633,544.077998791,4.50191638287737,102.951085154933,4.303804173142,97.3055590756029,3.97684907385527,90.8241081440056,4.27710413994938,0.229608411374428,98.4010233135873,0.0754071879396728,85.3275812357801,0.154201223434755,1.39383562733213,105.969693157964,0.469555714504627,108.221420805593,0.384053496718422,0.640724974326505,0.270763622147354
"19447_663776","Patrick Sandoval",2022,148.05999907,73.46522599,25,79.059999085,3.389119824,76.91402804,3.634465247,82.9291785,3.702126134,86.54903442,3.975921392,0.2606,113.0665929,0.0939,110.4761248,0.1667,1.179915791,90.68183857,0.507246376,120.0693963,0.3697,0.5848,0.31,95.11740798,95.74033742,96.65981595,53.0313595,44.50719826,46.9407422,3.55,79.0179997255,6.750008978,149.8389255,6.665108623,145.4995877,5.052022408,113.5868214,5.241524124,0.1565,67.26649887,0.0957,105.7044557,0.0609,1.539475732,116.3853652,0.523255813,123.7134253,0.4386,0.5565,0.2432,5.37,34.029999541,5.242723301,112.7944329,5.078089348,108.4896341,4.370572665,95.55289111,4.8853048,0.2282,100.3884314,0.1141,134.6009528,0.1141,1.427185787,105.9033831,0.44680851,105.6005277,0.3835,0.5503,0.2929,4.63,93.25042846,192.1079983515,5.09987037337788,113.265401997973,5.13675514343215,113.193461711612,4.3757750172428,99.2651790061404,4.65757813930002,0.212042179208567,91.9822565773395,0.0982186041047396,112.786909056471,0.113864707175581,1.37161163649125,103.950575090272,0.503125429081803,119.005246389276,0.400484528627132,0.567048295720845,0.279494683073571
"18679_642547","Freddy Peralta",2022,76.029999541,78.52263961,26,142.03000183,2.845440068,67.65033979,3.141927196,73.27471816,3.673051836,86.33629681,3.412568447,0.3322,142.4895561,0.0931,105.0016034,0.239,0.948480023,73.34818139,0.329032258,75.58104473,0.4186,0.6186,0.3122,109.8806615,98.37409279,104.1672026,61.23338627,51.51871343,57.0896133,2.66,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.060000228,7.065414263,159.1922448,5.008400877,112.6742875,4.237776159,95.50791599,3.980657656,0.2706,116.6871775,0.0647,75.52181536,0.2059,1.626166775,123.1263627,0.302752293,69.71265345,0.4765,0.6235,0.2805,4.11,93.32661629,177.090002058,3.6809039254706,85.7736622431275,3.51144872133142,81.0749829631541,3.78485506974017,88.1520795577839,3.52503785558096,0.320004528833099,137.381241745231,0.0874774126438313,99.1652413050621,0.232446914032071,1.0826473808605,83.2031874761507,0.323829391840509,74.4192298492965,0.430062950983175,0.619570094297367,0.305924083831319
"8246_502179","Paolo Espino",2022,83.059999085,143.0499425,35,86,4.5,106.8155501,4.681658215,109.0100618,4.417214023,104.0312295,4.453917509,0.2,85.79529887,0.0583,65.75807993,0.1417,1.290697674,99.81267383,0.369649805,84.91118352,0.4263,0.5833,0.276,97.61286337,101.4871366,102.0138081,42.0688761,56.6789729,53.38698456,4.86,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.87460522,86,4.5,106.8155501,4.681658215,109.0100618,4.417214023,104.0312295,4.453917509,0.2,85.79529887,0.0583,65.75807993,0.1417,1.290697674,99.81267383,0.369649805,84.91118352,0.4263,0.5833,0.276
"17578_664141","JT Brubaker",2022,144,114.2678882,28,124.02999955,5.356582718,125.8602627,5.156630805,121.7132502,4.002834144,94.17796873,4.039940935,0.2398,102.8586759,0.0706,79.62210437,0.1691,1.294909636,100.1383947,0.428169014,98.35346113,0.412,0.6171,0.286,88.89072165,101.3193299,97.69597938,41.69136382,52.42462118,48.33941415,4.63,124.008999865,5.527563206,123.5619199,4.372523041,97.50288475,4.260897642,95.65178501,4.468001907,0.2216,93.89274565,0.0865,93.27464027,0.1351,1.417323899,106.4176779,0.483870967,112.0603448,0.3989,0.6216,0.2783,4.39,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.3563058,248.038999415,5.44206572415354,124.711188592109,4.76461011539331,109.609092334094,4.13185496880626,94.9148144812674,4.25395330057218,0.230700770431803,98.3760903155388,0.0785493269304579,86.4477943887996,0.152101439268203,1.3561115855307,103.27777048904,0.456017632557359,105.206322733181,0.405450554541572,0.61934980950862,0.282150325951917
"22264_669358","Shane Baz",2022,27,134.8686994,23,13.030000114,2.025005118,49.03128227,4.070032582,98.91257077,2.865280533,67.20465386,2.682010666,0.3673,159.3772097,0.0612,72.00221412,0.3061,0.675001706,51.87691885,0.428571428,101.4463879,0.4697,0.5306,0.3081,132.7439394,103.440404,114.0393939,67.13132424,60.87087343,69.60023106,2.51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.97777416,13.030000114,2.025005118,49.03128227,4.070032582,98.91257077,2.865280533,67.20465386,2.682010666,0.3673,159.3772097,0.0612,72.00221412,0.3061,0.675001706,51.87691885,0.428571428,101.4463879,0.4697,0.5306,0.3081
"14120_621121","Lance McCullers Jr.",2022,47.060000228,58.85786095,28,162.03000183,3.160170905,73.69063904,3.521160408,83.51663593,3.686523956,86.18837713,4.015203462,0.2705,117.3452248,0.1111,130.6706865,0.1594,1.219715086,93.74059354,0.564476885,133.6163293,0.4125,0.5556,0.3138,106.1764642,97.762235,101.6568811,57.66834133,51.05547204,54.75237289,3.37,162.009000549,3.927272727,89.26334349,3.700510701,83.59740436,3.675658756,82.48389341,3.945035219,0.2467,106.0196409,0.0881,97.36493716,0.1586,1.163636364,87.97166487,0.597222222,141.201311,0.4005,0.5815,0.3224,4.58,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.92444349,324.039002379,3.54369695769467,81.4764866239851,3.61082974256706,83.55701752766,3.68109170809206,84.3362553155856,3.98012161433583,0.258600771250504,111.682799861021,0.0996007453261173,114.018891118906,0.159000025924387,1.19167754225809,90.856316149922,0.580848492371527,137.408574355002,0.4065003888658,0.568549160697981,0.318099721312843
"2233_425794","Adam Wainwright",2022,191.05999907,93.95010362,40,206.03000183,3.053316836,74.53577905,3.664376843,87.569663,3.871907586,91.06475409,4.134400234,0.2101,90.14723409,0.0604,68.07254641,0.1498,1.056544556,81.70506482,0.474576271,109.0135374,0.4319,0.6425,0.2976,108.5263158,103.5716776,102.6829276,39.77800004,58.82169565,54.83855939,3.84,206.009000549,3.152282555,73.42912377,4.105124881,94.55462029,4.232099567,95.00920892,4.3944419,0.2061,87.31972916,0.0573,61.74549771,0.1489,1.050760852,78.8948313,0.433862433,100.4787994,0.4204,0.6756,0.3097,4.48,171.05999907,4.194166431,99.95410999,4.355755259,101.2996198,4.393115833,99.04297482,4.697224547,0.2054,88.562401,0.0859,100.2656929,0.1195,1.427181633,108.0600626,0.48828125,112.433109,0.4336,0.5866,0.2761,4.82,89.05458769,583.099001449,3.42296514440714,81.6016095668314,4.02291845168183,94.0653188975702,4.15206699607054,94.7988500539484,4.39138515388451,0.20730799042053,88.6833437224003,0.0667855401318309,75.2814948374234,0.14059311393267,1.16323258463978,88.443804703292,0.46421260485603,107.001390358595,0.428335765620024,0.637795213980775,0.295567616013032
"22201_669022","MacKenzie Gore",2022,65.029999541,111.5082388,23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25756_666374","Matt Brash",2022,20,205.7239764,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21224_641927","Bailey Ober",2022,56,83.86461942,26,92.029999541,4.191337356,98.16414343,4.556312431,107.7501817,4.014350195,93.76635271,3.821534426,0.2533,109.895983,0.0501,58.95695871,0.2032,1.202166529,92.39190791,0.33076923,78.29580188,0.4282,0.6728,0.2818,86.87466125,106.1214092,101.5350949,41.58281873,59.94212365,55.68075266,4.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.32418224,92.029999541,4.191337356,98.16414343,4.556312431,107.7501817,4.014350195,93.76635271,3.821534426,0.2533,109.895983,0.0501,58.95695871,0.2032,1.202166529,92.39190791,0.33076923,78.29580188,0.4282,0.6728,0.2818
"19618_663855","Jordan Hicks",2022,26.030000114,138.4944073,25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10123_502043","Kyle Gibson",2022,167.05999907,124.0803346,34,177.05999907,3.495308868,80.81135398,3.777910111,86.22111444,4.066995903,95.21118014,4.353773368,0.2079,89.82694094,0.0834,96.80316068,0.1245,1.193245539,91.91876333,0.517716535,121.1558098,0.3438,0.5937,0.2718,97.26362434,99.19249641,97.47080428,48.53028175,48.35350192,47.83400152,3.84,177.017999721,5.346537481,118.0498828,5.389440756,117.9194554,4.361308545,97.97813872,4.769512929,0.1927,82.81054739,0.0997,110.1420645,0.093,1.529703779,115.6465992,0.514563106,121.6582077,0.3705,0.6512,0.2757,5.7,154.05999907,4.887920265,105.5594725,4.261421438,93.0305527,3.814161691,83.50119846,4.274712799,0.2239,98.48380804,0.0781,92.08556896,0.1458,1.428876162,106.0288163,0.51416122,121.5189392,0.3432,0.6333,0.2792,4.96,92.85599888,508.137997861,4.56243334778465,101.287258250577,4.48590614233273,99.3282605130204,4.09286878943872,92.6247994734875,4.47463288758919,0.207455802534765,90.0073033342405,0.0874714833550929,100.019676476047,0.119984319179673,1.38189590287402,104.462695918555,0.515540068126648,121.440923660719,0.352919460879948,0.625737184811325,0.275402199008409
"17149_593334","Domingo Germán",2022,70.059999085,97.10916968,29,91,4.252747253,100.3714255,4.41178855,101.927068,4.394537115,102.5546889,4.144333617,0.2322,100.7379842,0.066,77.57494506,0.1662,1.164835165,89.5228246,0.414448669,98.10341451,0.4028,0.6438,0.2968,104.5204986,100.2192521,102.3975762,50.13988733,53.74701143,53.75529213,4.09,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.05999907,4.277216899,93.12045968,4.914500699,105.4912743,4.24893612,92.91828052,4.135467334,0.2527,111.1585951,0.0658,77.66956743,0.1868,1.180690082,87.61233132,0.382978723,90.51473805,0.422,0.6157,0.2932,4.41,93.5618641,225.05999907,4.26732292496996,96.0522907132649,4.71123576632411,104.050135160925,4.3078079346261,96.8146333423745,4.13905229692693,0.244411099228167,106.945160478928,0.0658808673246032,77.6313081404524,0.178470665565866,1.17427935840202,88.3848137211304,0.395703174692143,93.5831178629992,0.414236736838088,0.627061859106756,0.294655611842858
